"2010-04-25 17:00:00","한화","LG","0","3","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100425HHLG0&gyear=2010","N/A","N/A","잠실","-"
"2010-04-27 18:30:00","SK","KIA","4","0","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100427SKHT0&gyear=2010","KN-T","N/A","무등","-"
"2010-04-27 18:30:00","넥센","롯데","2","10","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100427WOLT0&gyear=2010","N/A","KNN-R","사직","-"
"2010-04-27 18:30:00","두산","한화","14","5","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100427OBHH0&gyear=2010","MS-T","TJ-R","대전","-"
"2010-04-27 18:30:00","삼성","LG","-1","-1","N/A","N/A","T-R","잠실","우천취소"
"2010-04-28 18:30:00","SK","KIA","-1","-1","N/A","KN-T

K-CMB","N/A","무등","우천취소"
"2010-04-28 18:30:00","넥센","롯데","5","6","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100428WOLT0&gyear=2010","N/A","KNN-R","사직","-"
"2010-04-28 18:30:00","두산","한화","-1","-1","N/A","MS-T
D-CMB","TJ-R","대전","우천취소"
"2010-04-28 18:30:00","삼성","LG","-1","-1","N/A","N/A","T-R","잠실","우천취소"
"2010-04-29 18:30:00","SK","KIA","3","0","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100429SKHT0&gyear=2010","KN-T

K-CMB","N/A","무등","-"
"2010-04-29 18:30:00","넥센","롯데","2","5","http://www.koreabaseball.com/Schedule/Game/BoxScore.aspx?leagueId=1&seriesId=0&gameId=20100429WOLT0&gyear=2010","N/A","KNN-R","사직","-"
