지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조 시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
155,2015-02-04,5.1,2.5,2326,10.1,1415,2,,,,,0,9.4,290,2055,5.2,290,2058,2.2,1936,-7,24,1418,42.4,3.7,1016.6,1024.6,1,1018.1,1527,1021.2,10.6,6.7,,,,,,,,,3.5,1.6,5.2,-.3,,,,,,,,,,,,,
155,2015-02-05,3.4,.4,739,7.6,1443,,,,,,,9.6,90,1328,5,50,1237,2.2,1914,-8.5,26,1444,42.1,3.2,1017.2,1025.1,2253,1019.7,1452,1021.8,10.6,9.3,,,,,,,,,0,0,2.7,-2.9,,,,,,,,,,,,,
155,2015-02-06,3.4,-.7,717,9.6,1536,,,,,,,6.4,180,1558,4,20,610,1.8,1514,-7,25,1544,47.9,3.6,1020,1026.3,932,1023.3,1439,1024.7,10.6,9.6,,,,,,,,,1,0,3.1,-3.6,,,,,,,,,,,,,
155,2015-02-07,4.8,.3,643,9.5,1442,,,,,,,7.2,340,2022,4.8,110,1510,1.6,1381,-5.7,33,1313,47.8,4,1015.4,1024.1,1,1017.3,1539,1020,10.7,6.8,,,,,,,,,6.3,1.3,4.4,-2.9,,,,,,,,,,,,,
155,2015-02-08,-.5,-5.8,2347,5.4,140,,,,,,,14,290,1122,6.1,290,1129,2.9,2541,-18.9,12,1510,25.5,1.6,1017.8,1027.7,2359,1017.7,442,1022.5,10.7,9.9,,,,,,,,,2.3,1.3,2.2,-8.4,,,,,,,,,,,,,
155,2015-02-09,-2.4,-7.8,705,3.6,1555,,,,,,,10.9,50,1025,5.8,50,1033,2.4,2064,-17.7,10,1624,32.4,1.6,1021.9,1030,829,1023.7,1632,1026.7,10.7,9.9,,,,,,,,,0,0,-.3,-9.9,,,,,,,,,,,,,
155,2015-02-10,4.3,-2.1,326,10.8,1543,,,,,,,6.9,230,1026,3.8,230,1027,1.5,1317,-8.1,25,1331,41,3.3,1014.4,1024.2,1,1015.3,1702,1019,10.8,9.6,,,,,,,,,0,0,2.2,-6.5,,,,,,,,,,,,,
155,2015-02-11,6.1,-.2,720,11.8,1236,,,,,,,7.7,290,1420,4.3,270,1339,1.7,1468,-3.1,32,1318,53.6,4.9,1009,1016.7,14,1011,1635,1013.6,10.8,7.5,,,,,,,,,2.1,.3,3.1,-4.9,,,,,,,,,,,,,
155,2015-02-12,4.4,-1,2348,9.3,1444,,,,,,,9.9,290,1524,4.9,320,1428,2,1735,-9.8,15,1414,38,3.2,1007.2,1016.4,2342,1009.2,1427,1011.8,10.8,9.6,,,,,,,,,.4,0,4.8,-4.3,,,,,,,,,,,,,
155,2015-02-13,2,-3.6,724,8.1,1548,,,,,,,8.1,270,1427,3.7,290,1223,1.7,1493,-15.1,14,1558,28.5,1.9,1014.2,1022.1,2350,1016.4,3,1018.9,10.9,9.2,,,,,,,,,.1,0,3,-5.7,,,,,,,,,,,,,
